time,thermostat_room_temp,room_temp,thermostat_outside_temp,supply_discharge_temp,ahu_supply_temp,setpoint,setpoint_max,setpoint_min,clg_sp_current,htg_sp_current,clg_sp_offset,htg_sp_offset,occupied_clg_sp,occupied_htg_sp,unoccupied_clg_sp,unoccupied_htg_sp,htg_valve_position,htg_valve_command,airflow_desired,airflow_current,airflow_max,airflow_min,damper_position,damper_command,damper_integral_factor,htg_signal,clg_signal,htg_clg_mode,occupied_status,airflow_current_smooth,room_temp_smooth,supply_discharge_temp_smooth,thermostat_outside_temp_smooth,sensible_heat_in,sensible_heat_room,sensible_heat_in_smooth,sensible_heat_room_smooth,thermostat_room_temp_ave,room_temp_ave,thermostat_outside_temp_ave,supply_discharge_temp_ave,ahu_supply_temp_ave,htg_valve_position_ave,htg_valve_command_ave,airflow_desired_ave,airflow_current_ave,damper_position_ave,damper_command_ave,damper_integral_factor_ave,htg_signal_ave,clg_signal_ave,airflow_current_smooth_ave,room_temp_smooth_ave,supply_discharge_temp_smooth_ave,thermostat_outside_temp_smooth_ave,sensible_heat_in_ave,sensible_heat_room_ave,sensible_heat_in_smooth_ave,sensible_heat_room_smooth_ave
2021-04-16T23:50:00.0,70.5,70.9,48.0,85.4,55.0,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,55.5789489746094,52.9965972900391,717.979614257812,738.0,1000.0,400.0,87.4736862182617,87.5732498168945,0.0180000010877848,53.0049285888672,0.0,true,true,737.9999999999998,70.86571428571423,85.4171428571428,47.79999999999999,63025.200000000004,52324.200000000004,63037.851428571375,52298.89714285709,70.5,70.7,47.4,82.82000000000001,54.67999999999999,55.578948974609396,51.99661254882814,711.9796752929685,739.8,87.4736862182617,87.5732498168945,0.0180000010877848,52.004943847656236,0.0,739.3199999999999,70.69142857142852,82.84457142857138,47.519999999999996,61269.96,52303.8,61248.01405714281,52263.550285714235
2021-04-16T23:55:00.0,71.0,71.2,47.0,84.4,55.7,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,50.7368431091309,47.4299240112305,684.579528808594,713.0,1000.0,400.0,86.2105255126953,86.089225769043,0.0172799993306398,47.4299240112305,0.0,true,true,712.3999999999999,71.23428571428568,84.30571428571423,46.99999999999999,60177.200000000004,50765.6,60059.390857142804,50747.305142857105,70.9,71.1,47.4,84.32000000000001,55.44000000000001,50.7368431091309,48.62325744628908,684.5395263671877,723.0,86.58947296142577,86.38096923828125,0.016560000181198138,48.62325744628908,0.0,722.6399999999998,71.10857142857137,84.31657142857136,47.39999999999999,60964.86,51404.240000000005,60931.00697142852,51385.19497142853
2021-04-17T00:00:00.0,71.0,71.4,47.0,77.1,53.8,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,46.9473686218262,47.4299240112305,684.579528808594,710.0,1000.0,400.0,86.2105255126953,86.089225769043,0.0180000010877848,47.4299240112305,0.0,true,true,709.3999999999999,71.37428571428566,77.30571428571423,47.19999999999999,54740.99999999999,50694.00000000001,54840.673714285665,50632.91828571424,71.0,71.35999999999999,47.0,80.17999999999999,54.739999999999995,49.26315841674808,47.4299240112305,684.579528808594,709.4,86.2105255126953,86.089225769043,0.018000000715255756,47.4299240112305,0.0,709.6399999999998,71.3531428571428,80.19885714285708,47.03999999999999,56877.87999999999,50622.82000000001,56913.398971428534,50635.01337142852
2021-04-17T00:05:00.0,71.0,71.3,47.0,81.1,55.4,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,46.8421058654785,47.4299240112305,684.579528808594,713.0,1000.0,400.0,86.2105255126953,86.089225769043,0.0180000010877848,47.4299240112305,0.0,true,true,709.3999999999999,71.31714285714281,81.09142857142851,46.99999999999999,57824.299999999996,50836.9,57526.25942857137,50592.3811428571,71.0,71.34,47.2,79.97999999999999,54.67999999999999,46.926316070556666,47.4299240112305,684.579528808594,709.4,86.2105255126953,86.089225769043,0.0180000010877848,47.4299240112305,0.0,709.3999999999999,71.34342857142852,79.96457142857139,47.15999999999999,56739.48,50608.560000000005,56727.090514285665,50611.03611428567
2021-04-17T00:10:00.0,71.0,71.4,47.0,78.8,55.1,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,46.315788269043,47.4049224853516,684.429504394531,707.0,1000.0,400.0,86.2105255126953,86.0221710205078,0.0180000010877848,47.4049224853516,0.0,true,true,704.7999999999998,71.39999999999996,78.8771428571428,46.99999999999999,55711.6,50479.8,55592.61028571423,50322.719999999965,71.0,71.38,47.0,80.62,55.71999999999999,46.652631378173815,47.42492370605471,684.5495239257814,708.2,86.2105255126953,86.07581481933596,0.0180000010877848,47.42492370605471,0.0,707.5999999999998,71.37999999999997,80.63028571428568,46.99999999999999,57095.17999999999,50551.280000000006,57055.65782857138,50508.4499428571
2021-04-17T00:15:00.0,71.0,71.3,47.0,78.0,54.4,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,46.1052627563477,47.2715911865234,683.629516601562,704.0,1000.0,400.0,86.2105255126953,85.708625793457,0.0180000010877848,47.2715911865234,0.0,true,true,702.3999999999999,71.32571428571424,77.91428571428565,46.99999999999999,54912.0,50195.2,54726.99428571423,50099.181714285674,71.0,71.38000000000001,47.0,76.82,54.14,46.14736785888677,47.28825836181638,683.7295288085934,701.6,86.2105255126953,85.7461669921875,0.0180000010877848,47.28825836181638,0.0,702.24,71.38171428571424,76.8285714285714,46.99999999999999,53897.36,50080.16000000001,53952.48845714282,50127.094857142816
2021-04-17T00:20:00.0,71.0,71.3,47.0,80.3,55.5,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,46.1052627563477,47.2715911865234,683.629516601562,707.0,1000.0,400.0,86.2105255126953,85.708625793457,0.0180000010877848,47.2715911865234,0.0,true,true,706.3999999999999,71.32571428571424,80.31714285714281,46.99999999999999,56772.1,50409.1,56736.02971428567,50384.48457142853,71.0,71.32,47.0,80.02000000000001,55.120000000000005,46.1052627563477,47.2715911865234,683.629516601562,704.4,86.2105255126953,85.708625793457,0.0180000010877848,47.2715911865234,0.0,704.8399999999998,71.31828571428568,80.01657142857138,46.99999999999999,56366.719999999994,50237.8,56399.13428571423,50267.99839999996
2021-04-17T00:25:00.0,71.0,71.3,47.0,76.9,54.8,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,46.1052627563477,47.2549285888672,683.529541015625,688.0,1000.0,400.0,85.5789489746094,85.663215637207,0.0180000010877848,47.2549285888672,0.0,true,true,696.0,71.32571428571424,76.89999999999995,46.99999999999999,52907.200000000004,49054.4,53522.399999999965,49642.69714285711,71.0,71.36,47.0,78.38,55.46,46.1052627563477,47.26159362792968,683.56953125,701.8,85.95789489746093,85.68138275146484,0.0180000010877848,47.26159362792968,0.0,701.8,71.36171428571423,78.36628571428568,46.99999999999999,55014.159999999996,50080.62,55001.970514285684,50081.647999999965
2021-04-17T00:30:00.0,71.0,71.2,47.0,80.2,54.9,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,46.1052627563477,47.2549285888672,683.529541015625,691.0,1000.0,400.0,85.5789489746094,85.663215637207,0.0180000010877848,47.2549285888672,0.0,true,true,692.8,71.22571428571425,80.19999999999995,46.99999999999999,55418.200000000004,49199.200000000004,55562.55999999996,49345.174857142825,71.0,71.28,47.0,78.11999999999999,54.5,46.1052627563477,47.2549285888672,683.529541015625,692.2,85.5789489746094,85.663215637207,0.0180000010877848,47.2549285888672,0.0,692.4399999999999,71.27999999999994,78.11657142857138,46.99999999999999,54073.56,49340.04,54091.41531428568,49357.114971428535
2021-04-17T00:35:00.0,71.0,71.3,47.0,79.6,55.4,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,46.1052627563477,47.2549285888672,683.529541015625,691.0,1000.0,400.0,85.5789489746094,85.663215637207,0.0180000010877848,47.2549285888672,0.0,true,true,690.3999999999999,71.32571428571424,79.64285714285708,46.99999999999999,55003.6,49268.299999999996,54985.42857142852,49243.273142857106,71.0,71.26,47.0,80.28,55.5,46.1052627563477,47.2549285888672,683.529541015625,693.4,85.5789489746094,85.663215637207,0.0180000010877848,47.2549285888672,0.0,692.4399999999998,71.26171428571425,80.28514285714282,46.99999999999999,55666.56,49411.659999999996,55592.99691428568,49344.423314285676
