time,thermostat_room_temp,room_temp,thermostat_outside_temp,supply_discharge_temp,ahu_supply_temp,setpoint,setpoint_max,setpoint_min,clg_sp_current,htg_sp_current,clg_sp_offset,htg_sp_offset,occupied_clg_sp,occupied_htg_sp,unoccupied_clg_sp,unoccupied_htg_sp,htg_valve_position,htg_valve_command,airflow_desired,airflow_current,airflow_max,airflow_min,damper_position,damper_command,damper_integral_factor,htg_signal,clg_signal,htg_clg_mode,occupied_status,airflow_current_smooth,room_temp_smooth,supply_discharge_temp_smooth,thermostat_outside_temp_smooth,sensible_heat_in,sensible_heat_room,sensible_heat_in_smooth,sensible_heat_room_smooth,thermostat_room_temp_ave,room_temp_ave,thermostat_outside_temp_ave,supply_discharge_temp_ave,ahu_supply_temp_ave,htg_valve_position_ave,htg_valve_command_ave,airflow_desired_ave,airflow_current_ave,damper_position_ave,damper_command_ave,damper_integral_factor_ave,htg_signal_ave,clg_signal_ave,airflow_current_smooth_ave,room_temp_smooth_ave,supply_discharge_temp_smooth_ave,thermostat_outside_temp_smooth_ave,sensible_heat_in_ave,sensible_heat_room_ave,sensible_heat_in_smooth_ave,sensible_heat_room_smooth_ave
2021-04-16T23:46:00.0,70.5,70.5,47.0,80.3,55.0,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,55.5789489746094,50.9966278076172,705.979736328125,741.0,1000.0,400.0,87.4736862182617,87.5732498168945,0.0180000010877848,51.0049591064453,0.0,true,true,739.1999999999996,70.47428571428567,80.41428571428565,47.399999999999984,59502.299999999996,52240.5,59442.239999999925,52094.59199999994,70.25,70.4,47.5,80.69999999999999,55.05,56.0,53.57580184936525,721.454803466797,739.5,87.4736862182617,87.580940246582,0.0180000010877848,53.5799674987793,0.0,738.8999999999996,70.39285714285711,80.71285714285708,47.399999999999984,59677.049999999996,52060.95,59638.64057142849,52013.30657142852
2021-04-16T23:48:00.0,70.5,70.7,47.0,82.8,54.3,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,55.5789489746094,51.9966125488281,711.979675292969,741.0,1000.0,400.0,87.4736862182617,87.5732498168945,0.0180000010877848,52.0049438476562,0.0,true,true,739.8,70.69999999999995,82.79142857142853,47.39999999999999,61354.799999999996,52388.700000000004,61249.09885714282,52303.85999999996,70.5,70.65,47.0,81.75,54.349999999999994,55.5789489746094,51.7466163635254,710.479705810547,739.5,87.4736862182617,87.5732498168945,0.0180000010877848,51.7549476623535,0.0,739.8,70.65428571428566,81.83999999999995,47.39999999999999,60455.7,52245.75,60545.23199999996,52270.04057142853
2021-04-16T23:50:00.0,70.5,70.9,48.0,85.4,55.0,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,55.5789489746094,52.9965972900391,717.979614257812,738.0,1000.0,400.0,87.4736862182617,87.5732498168945,0.0180000010877848,53.0049285888672,0.0,true,true,737.9999999999998,70.86571428571423,85.4171428571428,47.79999999999999,63025.200000000004,52324.200000000004,63037.851428571375,52298.89714285709,70.5,70.85,48.0,85.15,54.85,55.5789489746094,52.74660110473635,716.479614257812,739.5,87.4736862182617,87.5732498168945,0.0180000010877848,52.75493240356445,0.0,738.8999999999999,70.83714285714281,85.06428571428566,47.69999999999999,62968.05,52393.5,62853.68314285709,52341.5391428571
2021-04-16T23:52:00.0,71.0,71.1,48.0,83.8,55.1,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,50.7368431091309,47.4299240112305,684.579528808594,729.0,1000.0,400.0,86.8421020507812,86.3257141113281,0.0151200015097857,47.4299240112305,0.0,true,true,727.9999999999998,71.03999999999995,84.04857142857138,47.599999999999994,61090.2,51831.899999999994,61187.35999999994,51717.119999999944,70.75,71.0,48.0,84.35,54.95,50.7368431091309,50.41325759887695,684.4795227050785,735.0,87.15789413452146,86.81858444213864,0.01656000129878525,50.41325759887695,0.0,730.4999999999998,70.99999999999996,84.40999999999994,47.69999999999999,62000.55,52184.399999999994,61662.40857142852,51865.39999999995
2021-04-16T23:54:00.0,71.0,71.2,47.0,84.5,55.9,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,50.7368431091309,47.4299240112305,684.579528808594,716.0,1000.0,400.0,86.2105255126953,86.089225769043,0.0165599994361401,47.4299240112305,0.0,true,true,716.8,71.16571428571424,84.46571428571424,47.19999999999999,60502.0,50979.200000000004,60545.02399999996,51011.583999999966,71.0,71.15,47.0,84.25,55.8,50.7368431091309,47.4299240112305,684.579528808594,716.0,86.2105255126953,86.089225769043,0.0161999994888902,47.4299240112305,0.0,719.8999999999999,71.15428571428566,84.22857142857139,47.29999999999999,60323.0,50943.4,60635.41342857139,51223.93485714282
2021-04-16T23:56:00.0,71.0,71.3,47.0,83.2,55.6,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,50.7368431091309,47.4299240112305,684.579528808594,710.0,1000.0,400.0,86.2105255126953,86.089225769043,0.0179999992251396,47.4299240112305,0.0,true,true,710.5999999999999,71.26571428571424,83.15714285714282,46.99999999999999,59072.0,50623.0,59091.465714285674,50641.416571428534,71.0,71.25,47.0,83.80000000000001,55.650000000000006,50.7368431091309,47.4299240112305,684.579528808594,711.5,86.2105255126953,86.089225769043,0.0176399992778897,47.4299240112305,0.0,711.4999999999999,71.24999999999996,83.73142857142852,46.99999999999999,59624.600000000006,50694.3,59575.42828571424,50694.36085714282
2021-04-16T23:58:00.0,71.0,71.4,47.0,80.4,54.8,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,50.7368431091309,47.4299240112305,684.579528808594,707.0,1000.0,400.0,86.2105255126953,86.089225769043,0.0180000010877848,47.4299240112305,0.0,true,true,709.3999999999999,71.37428571428566,80.23714285714281,46.99999999999999,56842.8,50479.8,56920.229142857104,50632.91828571424,71.0,71.35,47.0,80.95,55.05,50.7368431091309,47.4299240112305,684.579528808594,707.0,86.2105255126953,86.089225769043,0.0180000010877848,47.4299240112305,0.0,709.6999999999998,71.35428571428565,80.96714285714282,46.99999999999999,57231.65,50444.45,57462.600285714245,50640.13057142852
2021-04-17T00:00:00.0,71.0,71.4,47.0,77.1,53.8,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,46.9473686218262,47.4299240112305,684.579528808594,710.0,1000.0,400.0,86.2105255126953,86.089225769043,0.0180000010877848,47.4299240112305,0.0,true,true,709.3999999999999,71.37428571428566,77.30571428571423,47.19999999999999,54740.99999999999,50694.00000000001,54840.673714285665,50632.91828571424,71.0,71.4,47.0,77.9,54.0,47.05263137817385,47.4299240112305,684.579528808594,711.5,86.2105255126953,86.089225769043,0.0180000010877848,47.4299240112305,0.0,709.0999999999999,71.39571428571423,77.95142857142852,47.099999999999994,55427.049999999996,50801.100000000006,55275.16428571424,50626.69457142853
2021-04-17T00:02:00.0,71.0,71.3,48.0,79.4,54.2,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,46.9473686218262,47.4299240112305,684.579528808594,710.0,1000.0,400.0,86.2105255126953,86.089225769043,0.0180000010877848,47.4299240112305,0.0,true,true,708.8,71.31714285714281,79.27999999999997,47.199999999999996,56374.00000000001,50623.0,56193.663999999975,50549.59085714282,71.0,71.3,47.5,78.45,54.05,46.9473686218262,47.4299240112305,684.579528808594,708.5,86.2105255126953,86.089225769043,0.0180000010877848,47.4299240112305,0.0,709.0999999999999,71.31714285714281,78.45428571428567,47.19999999999999,55583.25,50516.05,55631.68628571425,50570.98599999996
2021-04-17T00:04:00.0,71.0,71.4,47.0,81.1,55.0,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,46.9473686218262,47.4299240112305,684.579528808594,710.0,1000.0,400.0,86.2105255126953,86.089225769043,0.0180000010877848,47.4299240112305,0.0,true,true,709.9999999999999,71.38285714285709,81.14285714285708,47.19999999999999,57580.99999999999,50694.00000000001,57611.42857142852,50681.82857142852,71.0,71.4,47.0,80.94999999999999,54.95,46.9473686218262,47.4299240112305,684.579528808594,708.5,86.2105255126953,86.089225769043,0.0180000010877848,47.4299240112305,0.0,709.6999999999998,71.38285714285709,80.91142857142852,47.19999999999999,57353.299999999996,50586.90000000001,57422.91028571424,50660.41371428566
