time,thermostat_room_temp,room_temp,thermostat_outside_temp,supply_discharge_temp,ahu_supply_temp,setpoint,setpoint_max,setpoint_min,clg_sp_current,htg_sp_current,clg_sp_offset,htg_sp_offset,occupied_clg_sp,occupied_htg_sp,unoccupied_clg_sp,unoccupied_htg_sp,htg_valve_position,htg_valve_command,airflow_desired,airflow_current,airflow_max,airflow_min,damper_position,damper_command,damper_integral_factor,htg_signal,clg_signal,htg_clg_mode,occupied_status,airflow_current_smooth,room_temp_smooth,supply_discharge_temp_smooth,thermostat_outside_temp_smooth,sensible_heat_in,sensible_heat_room,sensible_heat_in_smooth,sensible_heat_room_smooth
2021-04-26T09:47:00.0,71.5,71.5,50.0,57.8,55.5,69.5,85.0,65.0,71.5,68.5,3.0,0.0,71.5,68.5,85.0,55.0,0.0,0.0,400.0,407.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,8.31589508056641,false,true,408.79999999999995,71.52571428571424,57.83428571428568,49.99999999999999,23524.6,29100.5,23642.65599999998,29239.71199999998
2021-04-26T09:48:00.0,71.5,71.5,50.0,57.8,55.4,69.5,85.0,65.0,71.5,68.5,3.0,0.0,71.5,68.5,85.0,55.0,0.0,0.0,400.0,410.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,8.29923248291016,false,true,409.4,71.46571428571426,57.76571428571425,49.99999999999999,23698.0,29315.0,23649.283428571413,29258.063428571415
2021-04-26T09:49:00.0,71.0,71.4,50.0,57.7,55.4,69.5,85.0,65.0,71.5,68.5,3.0,0.0,71.5,68.5,85.0,55.0,0.0,0.0,400.0,410.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,1.98264312744141,false,true,409.99999999999994,71.43428571428568,57.734285714285676,49.99999999999999,23657.0,29274.000000000004,23671.057142857124,29288.057142857124
2021-04-26T09:50:00.0,71.0,71.4,50.0,57.7,55.1,69.5,85.0,65.0,71.5,68.5,3.0,0.0,71.5,68.5,85.0,55.0,0.0,0.0,400.0,410.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,1.49109649658203,false,true,411.19999999999993,71.36571428571423,57.67428571428569,49.99999999999999,23657.0,29274.000000000004,23715.66628571427,29345.581714285687
2021-04-26T09:51:00.0,71.0,71.3,50.0,57.6,54.9,69.5,85.0,65.0,71.5,68.5,3.0,0.0,71.5,68.5,85.0,55.0,0.0,0.0,400.0,413.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.991218566894531,false,true,411.19999999999993,71.33428571428566,57.608571428571395,49.99999999999999,23788.8,29446.899999999998,23688.644571428555,29332.658285714257
2021-04-26T09:52:00.0,71.0,71.3,50.0,57.5,54.9,69.5,85.0,65.0,71.5,68.5,3.0,0.0,71.5,68.5,85.0,55.0,0.0,0.0,400.0,413.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.491340637207031,false,true,412.3999999999999,71.27428571428567,57.49142857142854,49.99999999999999,23747.5,29446.899999999998,23709.465142857127,29393.515428571405
2021-04-26T09:53:00.0,71.0,71.2,50.0,57.4,55.0,69.5,85.0,65.0,71.5,68.5,3.0,0.0,71.5,68.5,85.0,55.0,0.0,0.0,400.0,410.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,412.9999999999999,71.19999999999996,57.42571428571425,49.99999999999999,23534.0,29192.0,23716.819999999978,29405.599999999977
2021-04-26T09:54:00.0,71.0,71.1,50.0,57.4,54.9,69.5,85.0,65.0,71.5,68.5,3.0,0.0,71.5,68.5,85.0,55.0,0.0,0.0,400.0,416.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,412.9999999999999,71.12571428571424,57.35714285714282,49.99999999999999,23878.399999999998,29577.6,23688.499999999978,29374.919999999973
2021-04-26T09:55:00.0,71.0,71.1,50.0,57.3,55.2,69.5,85.0,65.0,71.5,68.5,3.0,0.0,71.5,68.5,85.0,55.0,0.0,0.0,400.0,413.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,413.5999999999999,71.06571428571425,57.351428571428535,49.99999999999999,23664.899999999998,29364.3,23720.550857142836,29392.779428571408
2021-04-26T09:56:00.0,71.0,71.0,50.0,57.4,55.2,69.5,85.0,65.0,71.5,68.5,3.0,0.0,71.5,68.5,85.0,55.0,0.0,0.0,400.0,413.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,414.79999999999995,71.03428571428567,57.35714285714282,50.19999999999999,23706.2,29323.0,23791.74285714284,29465.021714285693
2021-04-26T09:57:00.0,71.0,71.0,50.0,57.4,55.3,69.5,85.0,65.0,71.5,68.5,3.0,0.0,71.5,68.5,85.0,55.0,0.0,0.0,400.0,416.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,412.3999999999999,70.96571428571424,57.44285714285711,50.39999999999999,23878.399999999998,29536.0,23689.434285714266,29266.26057142855
2021-04-26T09:58:00.0,70.5,70.9,51.0,57.5,55.4,69.5,85.0,65.0,71.5,68.5,3.0,0.0,71.5,68.5,85.0,55.0,0.0,0.0,400.0,416.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,410.5999999999999,70.92571428571425,57.45714285714283,50.599999999999994,23920.0,29494.4,23591.90285714284,29122.098285714266
2021-04-26T09:59:00.0,70.5,70.9,51.0,57.4,55.3,69.5,85.0,65.0,71.5,68.5,3.0,0.0,71.5,68.5,85.0,55.0,0.0,0.0,400.0,404.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,408.79999999999995,70.89999999999996,57.40857142857139,50.79999999999999,23189.6,28643.600000000002,23468.62399999998,28983.91999999998
2021-04-26T10:00:00.0,70.5,70.9,51.0,57.3,54.9,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,404.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,407.5999999999999,70.87428571428568,57.33428571428568,50.999999999999986,23149.199999999997,28643.600000000002,23369.45485714284,28888.358857142834
2021-04-26T10:01:00.0,70.5,70.8,51.0,57.3,54.9,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,404.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,406.3999999999999,70.82571428571424,57.257142857142824,50.999999999999986,23149.199999999997,28603.199999999997,23269.30285714284,28783.57028571426
2021-04-26T10:02:00.0,70.5,70.8,51.0,57.1,54.5,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,410.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,407.5999999999999,70.79142857142853,57.117142857142824,50.999999999999986,23411.0,29028.0,23280.94742857141,28854.58628571426
2021-04-26T10:03:00.0,70.5,70.8,51.0,56.9,54.0,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,410.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,409.4,70.79999999999995,56.87428571428569,50.999999999999986,23329.0,29028.0,23284.33257142856,28985.51999999998
2021-04-26T10:04:00.0,70.5,70.8,51.0,56.7,54.3,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,410.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,411.19999999999993,70.80857142857138,56.75999999999996,50.999999999999986,23247.0,29028.0,23339.71199999998,29116.484571428547
2021-04-26T10:05:00.0,70.5,70.8,51.0,56.8,54.6,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,413.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,411.19999999999993,70.77428571428567,56.748571428571395,50.999999999999986,23458.399999999998,29240.399999999998,23335.012571428553,29102.386285714263
2021-04-26T10:06:00.0,70.5,70.7,51.0,56.8,55.0,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,413.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,411.79999999999995,70.73428571428568,56.82571428571425,50.999999999999986,23458.399999999998,29199.100000000002,23400.829142857125,29128.378857142838
2021-04-26T10:07:00.0,70.5,70.7,51.0,56.9,55.0,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,410.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,411.79999999999995,70.66571428571424,56.89999999999996,50.999999999999986,23329.0,28987.0,23431.419999999984,29100.141142857123
2021-04-26T10:08:00.0,70.5,70.6,51.0,57.0,55.1,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,413.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,409.99999999999994,70.62571428571425,56.982857142857114,50.999999999999986,23541.0,29157.8,23362.971428571414,28956.54285714284
2021-04-26T10:09:00.0,70.5,70.6,51.0,57.0,55.1,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,410.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,407.4,70.59999999999995,57.00857142857139,50.999999999999986,23370.0,28945.999999999996,23225.291999999983,28762.43999999998
2021-04-26T10:10:00.0,70.5,70.6,51.0,57.0,54.8,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,404.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,406.79999999999995,70.57428571428568,56.99999999999997,50.999999999999986,23028.0,28522.399999999998,23187.599999999988,28709.619428571412
2021-04-26T10:11:00.0,70.5,70.5,51.0,57.0,55.0,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,400.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,405.5999999999999,70.52571428571424,56.982857142857114,50.999999999999986,22800.0,28200.0,23112.24685714284,28605.22971428569
2021-04-26T10:12:00.0,70.5,70.5,51.0,57.0,55.2,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,407.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,403.5999999999999,70.49142857142853,57.051428571428545,50.999999999999986,23199.0,28693.5,23025.956571428556,28450.340571428547
2021-04-26T10:13:00.0,70.5,70.5,51.0,57.2,55.4,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,407.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,402.79999999999995,70.49999999999996,57.13999999999997,50.999999999999986,23280.4,28693.5,23015.991999999987,28397.39999999998
2021-04-26T10:14:00.0,70.5,70.5,51.0,57.2,55.6,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,400.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,402.79999999999995,70.50857142857139,57.24285714285711,50.999999999999986,22880.0,28200.0,23057.422857142843,28400.85257142855
2021-04-26T10:15:00.0,70.5,70.5,51.0,57.3,55.5,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,400.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,401.4,70.4828571428571,57.28285714285711,50.999999999999986,22920.0,28200.0,22993.338857142844,28291.818857142836
2021-04-26T10:16:00.0,70.0,70.4,51.0,57.3,55.4,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,400.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,399.99999999999994,70.39999999999996,57.29142857142854,50.999999999999986,22920.0,28160.000000000004,22916.571428571413,28159.99999999998
2021-04-26T10:17:00.0,70.0,70.3,51.0,57.2,55.1,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,400.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,400.79999999999995,70.31714285714281,57.208571428571396,50.999999999999986,22880.0,28120.0,22929.195428571413,28183.110857142838
2021-04-26T10:18:00.0,70.0,70.3,51.0,57.1,54.8,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,400.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,400.19999999999993,70.29142857142853,57.09999999999997,50.999999999999986,22840.0,28120.0,22851.419999999984,28130.629714285693
2021-04-26T10:19:00.0,70.0,70.3,51.0,57.0,54.9,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,404.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,400.19999999999993,70.29999999999995,56.99999999999997,50.999999999999986,23028.0,28401.199999999997,22811.399999999983,28134.059999999976
2021-04-26T10:20:00.0,70.0,70.3,51.0,56.9,54.7,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,397.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,402.19999999999993,70.29999999999995,56.891428571428534,50.999999999999986,22589.3,27909.1,22881.732571428554,28274.659999999978
2021-04-26T10:21:00.0,70.0,70.3,51.0,56.8,54.4,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,400.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,405.4,70.30857142857138,56.82571428571425,50.999999999999986,22720.0,28120.0,23037.144571428555,28503.094857142838
2021-04-26T10:22:00.0,70.0,70.3,51.0,56.8,54.4,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,410.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,406.5999999999999,70.27428571428567,56.757142857142824,50.999999999999986,23288.0,28823.0,23077.454285714266,28573.524571428545
2021-04-26T10:23:00.0,70.0,70.2,51.0,56.7,54.7,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,416.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,409.19999999999993,70.22571428571425,56.75999999999996,50.999999999999986,23587.2,29203.2,23226.19199999998,28736.362285714265
2021-04-26T10:24:00.0,70.0,70.2,51.0,56.8,54.7,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,410.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,410.5999999999999,70.19999999999996,56.73999999999997,50.999999999999986,23288.0,28782.0,23297.44399999998,28824.119999999977
2021-04-26T10:25:00.0,70.0,70.2,51.0,56.7,54.6,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,410.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,409.99999999999994,70.17428571428567,56.73428571428568,50.999999999999986,23247.0,28782.0,23261.057142857127,28771.45714285712
2021-04-26T10:26:00.0,70.0,70.1,51.0,56.7,54.7,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,407.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,408.19999999999993,70.12571428571424,56.68285714285712,50.999999999999986,23076.9,28530.699999999997,23137.94228571427,28625.316571428546
2021-04-26T10:27:00.0,70.0,70.1,51.0,56.7,54.8,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,407.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,408.19999999999993,70.09142857142852,56.73428571428568,50.999999999999986,23076.9,28530.699999999997,23158.93542857141,28611.32114285712
2021-04-26T10:28:00.0,70.0,70.1,51.0,56.8,54.7,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,407.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,408.19999999999993,70.09999999999995,56.73999999999997,50.999999999999986,23117.6,28530.699999999997,23161.267999999982,28614.819999999974
2021-04-26T10:29:00.0,70.0,70.1,51.0,56.7,54.8,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,410.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,408.79999999999995,70.10857142857138,56.742857142857105,50.999999999999986,23247.0,28740.999999999996,23196.47999999998,28660.383999999976
2021-04-26T10:30:00.0,70.0,70.1,51.0,56.8,55.0,70.5,85.0,65.0,71.0,68.0,3.0,0.0,72.5,69.5,85.0,55.0,0.0,0.0,400.0,410.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,408.79999999999995,70.07428571428566,56.81714285714283,50.999999999999986,23288.0,28740.999999999996,23226.847999999984,28646.367999999977
2021-04-26T10:31:00.0,70.0,70.0,51.0,57.0,55.2,70.5,85.0,65.0,72.5,69.5,3.0,0.0,72.5,69.5,85.0,55.0,0.0,0.0,400.0,410.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,408.19999999999993,70.02571428571424,56.94857142857139,50.999999999999986,23370.0,28700.0,23246.40685714284,28584.49657142855
2021-04-26T10:32:00.0,70.0,70.0,51.0,57.0,55.3,70.5,85.0,65.0,72.5,69.5,3.0,0.0,72.5,69.5,85.0,55.0,0.0,0.0,400.0,407.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,407.5999999999999,69.99142857142854,57.03428571428567,50.999999999999986,23199.0,28490.0,23247.174857142836,28528.50628571427
2021-04-26T10:33:00.0,70.0,70.0,51.0,57.1,55.5,70.5,85.0,65.0,72.5,69.5,3.0,0.0,72.5,69.5,85.0,55.0,0.0,0.0,400.0,404.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,406.99999999999994,69.99999999999996,57.099999999999966,50.999999999999986,23068.4,28280.0,23239.699999999983,28489.999999999978
2021-04-26T10:34:00.0,70.0,70.0,51.0,57.2,55.6,70.5,85.0,65.0,72.5,69.5,3.0,0.0,72.5,69.5,85.0,55.0,0.0,0.0,400.0,407.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,406.9999999999999,69.99999999999996,57.17428571428569,50.999999999999986,23280.4,28490.0,23269.93428571427,28489.999999999975
2021-04-26T10:35:00.0,70.0,70.0,51.0,57.2,55.6,70.5,85.0,65.0,72.5,69.5,3.0,0.0,72.5,69.5,85.0,55.0,0.0,0.0,400.0,407.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,406.3999999999999,69.99999999999996,57.23428571428568,50.999999999999986,23280.4,28490.0,23260.0137142857,28447.999999999978
2021-04-26T10:36:00.0,70.0,70.0,51.0,57.3,55.6,70.5,85.0,65.0,72.5,69.5,3.0,0.0,72.5,69.5,85.0,55.0,0.0,0.0,400.0,410.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,406.9999999999999,69.99999999999996,57.27428571428568,50.999999999999986,23493.0,28700.0,23310.634285714266,28489.999999999975
2021-04-26T10:37:00.0,70.0,70.0,51.0,57.3,55.5,70.5,85.0,65.0,72.5,69.5,3.0,0.0,72.5,69.5,85.0,55.0,0.0,0.0,400.0,404.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,406.3999999999999,70.00857142857139,57.31714285714281,50.999999999999986,23149.199999999997,28280.0,23293.686857142835,28451.483428571406
2021-04-26T10:38:00.0,70.0,70.0,51.0,57.3,55.1,70.5,85.0,65.0,72.5,69.5,3.0,0.0,72.5,69.5,85.0,55.0,0.0,0.0,400.0,407.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,404.99999999999994,69.96571428571424,57.28285714285711,50.999999999999986,23321.1,28490.0,23199.557142857127,28336.114285714262
2021-04-26T10:39:00.0,69.5,69.9,51.0,57.2,55.0,70.5,85.0,65.0,72.5,69.5,3.0,0.0,72.5,69.5,85.0,55.0,0.0,0.0,400.0,404.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,402.99999999999994,69.95999999999997,57.208571428571396,50.999999999999986,23108.800000000003,28239.600000000002,23055.05428571427,28193.879999999983
2021-04-26T10:40:00.0,70.0,70.0,51.0,57.1,54.9,70.5,85.0,65.0,72.5,69.5,3.0,0.0,72.5,69.5,85.0,55.0,0.0,0.0,400.0,400.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,402.9999999999999,69.93999999999997,57.108571428571395,50.999999999999986,22840.0,28000.0,23014.754285714265,28185.819999999978
2021-04-26T10:41:00.0,69.5,69.9,51.0,57.0,54.6,70.5,85.0,65.0,72.5,69.5,3.0,0.0,72.5,69.5,85.0,55.0,0.0,0.0,400.0,400.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,402.3999999999999,69.93428571428568,56.97428571428568,50.999999999999986,22800.0,27960.000000000004,22926.452571428552,28141.55657142855
2021-04-26T10:42:00.0,69.5,69.9,51.0,56.8,54.7,70.5,85.0,65.0,72.5,69.5,3.0,0.0,72.5,69.5,85.0,55.0,0.0,0.0,400.0,404.0,1000.0,400.0,69.684211730957,69.3091125488281,0.0180000010877848,0.0,0.0,false,true,401.5999999999999,69.89999999999996,56.825714285714255,50.999999999999986,22947.199999999997,28239.600000000002,22821.20685714284,28071.83999999998
