time,thermostat_room_temp,room_temp,thermostat_outside_temp,supply_discharge_temp,ahu_supply_temp,setpoint,setpoint_max,setpoint_min,clg_sp_current,htg_sp_current,clg_sp_offset,htg_sp_offset,occupied_clg_sp,occupied_htg_sp,unoccupied_clg_sp,unoccupied_htg_sp,htg_valve_position,htg_valve_command,airflow_desired,airflow_current,airflow_max,airflow_min,damper_position,damper_command,damper_integral_factor,htg_signal,clg_signal,htg_clg_mode,occupied_status,airflow_current_smooth,room_temp_smooth,supply_discharge_temp_smooth,thermostat_outside_temp_smooth,sensible_heat_in,sensible_heat_room,sensible_heat_in_smooth,sensible_heat_room_smooth
2021-04-25T16:41:00.0,71.0,71.2,64.0,58.1,55.4,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,0.0,0.0,400.0,416.0,1000.0,400.0,69.684211730957,69.7618103027344,0.0180000010877848,0.0,0.0,false,true,414.79999999999995,71.19142857142853,58.05714285714282,64.59999999999998,24169.600000000002,29619.2,24082.10285714284,29530.204571428552
2021-04-25T16:42:00.0,71.0,71.1,64.0,57.9,55.0,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,0.0,0.0,400.0,413.0,1000.0,400.0,69.684211730957,69.7618103027344,0.0180000010877848,0.0,0.0,false,true,414.79999999999995,71.12571428571424,57.88285714285711,64.59999999999998,23912.7,29364.3,24009.809142857128,29502.946285714264
2021-04-25T16:43:00.0,71.0,71.1,65.0,57.6,54.4,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,0.0,0.0,400.0,419.0,1000.0,400.0,69.684211730957,69.7618103027344,0.0180000010877848,0.0,0.0,false,true,414.79999999999995,71.07428571428566,57.63428571428569,64.59999999999998,24134.4,29790.899999999998,23906.7017142857,29481.61371428569
2021-04-25T16:44:00.0,71.0,71.0,65.0,57.5,54.7,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,0.0,0.0,400.0,413.0,1000.0,400.0,69.684211730957,69.7618103027344,0.0180000010877848,0.0,0.0,false,true,420.5999999999999,71.00857142857139,57.36285714285711,64.79999999999998,23747.5,29323.0,24126.817714285695,29866.205142857118
2021-04-25T16:45:00.0,70.5,70.9,65.0,57.5,55.1,73.0,85.0,65.0,73.0,72.0,3.0,0.0,75.0,72.0,85.0,55.0,0.210526317358017,24.2953338623047,545.77197265625,413.0,1000.0,400.0,69.684211730957,69.8023834228516,0.0144000016152859,24.2953338623047,0.0,true,true,438.19999999999993,70.89999999999996,57.19142857142854,64.99999999999999,23747.5,29281.7,25061.28399999998,31068.37999999998
2021-04-25T16:46:00.0,70.5,70.8,65.0,59.1,55.5,73.0,85.0,65.0,75.0,72.0,3.0,0.0,75.0,72.0,85.0,55.0,24.7368412017822,25.7951965332031,554.771179199219,445.0,1000.0,400.0,71.7894744873047,72.1393966674805,0.0151200015097857,25.7951965332031,0.0,true,true,462.9999999999999,70.79142857142854,60.419999999999966,64.99999999999999,26299.5,31506.0,27974.459999999977,32776.431428571406
2021-04-25T16:47:00.0,70.5,70.7,65.0,67.4,55.4,73.0,85.0,65.0,75.0,72.0,3.0,0.0,75.0,72.0,85.0,55.0,24.7368412017822,27.2950592041016,563.770324707031,501.0,1000.0,400.0,73.4736862182617,73.7738800048828,0.0158399995416403,27.2950592041016,0.0,true,true,490.7999999999999,70.71714285714282,66.43999999999997,64.99999999999999,33767.4,35420.700000000004,32608.75199999998,34707.97371428569
2021-04-25T16:48:00.0,70.5,70.7,65.0,72.1,55.0,73.0,85.0,65.0,75.0,72.0,3.0,0.0,75.0,72.0,85.0,55.0,24.7368412017822,28.794921875,572.76953125,543.0,1000.0,400.0,74.7368392944336,74.6483917236328,0.0165599994361401,28.794921875,0.0,true,true,519.1999999999998,70.6828571428571,71.92857142857139,64.99999999999999,39150.299999999996,38390.1,37345.31428571425,36698.53942857139
2021-04-25T16:49:00.0,70.5,70.7,65.0,74.1,55.3,73.0,85.0,65.0,75.0,72.0,3.0,0.0,75.0,72.0,85.0,55.0,29.8947372436523,30.2947845458984,581.768676757812,552.0,1000.0,400.0,74.7368392944336,74.6483917236328,0.0172799993306398,30.2947845458984,0.0,true,true,540.5999999999999,70.73428571428568,74.33999999999995,64.99999999999999,40903.2,39026.4,40188.20399999996,38238.95485714283
2021-04-25T16:50:00.0,70.5,70.8,65.0,76.3,55.0,73.0,85.0,65.0,75.0,72.0,3.0,0.0,75.0,72.0,85.0,55.0,29.8947372436523,31.7946472167969,590.767883300781,555.0,1000.0,400.0,74.7368392944336,74.6483917236328,0.0179999992251396,31.7946472167969,0.0,true,true,553.9999999999999,70.73999999999995,76.4371428571428,64.99999999999999,42346.5,39294.0,42346.1771428571,39189.95999999996
2021-04-25T16:51:00.0,70.5,70.7,65.0,78.8,54.7,73.0,85.0,65.0,75.0,72.0,3.0,0.0,75.0,72.0,85.0,55.0,29.8947372436523,33.2945098876953,599.767028808594,552.0,1000.0,400.0,74.7368392944336,74.9840774536133,0.0180000010877848,33.2945098876953,0.0,true,true,560.7999999999998,70.75999999999996,78.62857142857138,64.99999999999999,43497.6,39026.4,44094.90285714281,39682.20799999997
2021-04-25T16:52:00.0,70.5,70.8,65.0,80.1,54.5,73.0,85.0,65.0,75.0,72.0,3.0,0.0,75.0,72.0,85.0,55.0,29.8947372436523,34.7943725585937,608.766235351562,568.0,1000.0,400.0,76.0,76.0212936401367,0.0180000010877848,34.7943725585937,0.0,true,true,570.9999999999999,70.76571428571424,80.13428571428567,64.99999999999999,45496.799999999996,40214.4,45756.67714285711,40407.22285714282
2021-04-25T16:53:00.0,70.5,70.8,65.0,80.7,54.7,73.0,85.0,65.0,75.0,72.0,3.0,0.0,75.0,72.0,85.0,55.0,35.0526313781738,36.2942581176758,617.765502929688,577.0,1000.0,400.0,76.0,76.4370040893555,0.0180000010877848,36.2942581176758,0.0,true,true,580.5999999999999,70.79999999999995,80.71714285714282,64.99999999999999,46563.9,40851.6,46864.37314285711,41106.47999999997
2021-04-25T16:54:00.0,70.5,70.8,65.0,80.7,55.0,73.0,85.0,65.0,75.0,72.0,3.0,0.0,75.0,72.0,85.0,55.0,35.0526313781738,37.7942352294922,626.765380859375,603.0,1000.0,400.0,76.6315765380859,76.5452575683594,0.0180000010877848,37.7942352294922,0.0,true,true,590.8,70.82571428571424,80.52857142857138,64.99999999999999,48662.1,42692.4,47576.27999999997,41843.83199999997
2021-04-25T16:55:00.0,70.5,70.9,65.0,80.0,55.1,73.0,85.0,65.0,75.0,72.0,3.0,0.0,75.0,72.0,85.0,55.0,35.0526313781738,39.2858734130859,635.715209960937,603.0,1000.0,400.0,76.6315765380859,76.5452575683594,0.0180000010877848,39.2858734130859,0.0,true,true,600.7999999999998,70.87428571428568,79.96571428571423,64.99999999999999,48240.0,42752.700000000004,48043.401142857096,42581.27085714282
2021-04-25T16:56:00.0,70.5,70.9,65.0,80.5,54.9,73.0,85.0,65.0,75.0,72.0,3.0,0.0,75.0,72.0,85.0,55.0,40.2105255126953,40.7858505249023,644.715087890625,603.0,1000.0,400.0,76.6315765380859,77.1347198486328,0.0180000010877848,40.7858505249023,0.0,true,true,609.5999999999999,70.89999999999996,81.13428571428567,64.99999999999999,48541.5,42752.700000000004,49459.460571428535,43220.63999999997
2021-04-25T16:57:00.0,70.5,70.9,65.0,84.5,55.4,73.0,85.0,65.0,75.0,72.0,3.0,0.0,75.0,72.0,85.0,55.0,40.0,42.2275009155273,653.364990234375,618.0,1000.0,400.0,77.2631607055664,77.5226593017578,0.0180000010877848,42.2275009155273,0.0,true,true,613.9999999999999,70.91714285714282,84.19142857142853,64.99999999999999,52221.0,43816.200000000004,51693.53714285711,43543.125714285685
2021-04-25T16:58:00.0,71.0,71.0,65.0,86.9,55.6,73.0,85.0,65.0,75.0,72.0,3.0,0.0,75.0,72.0,85.0,55.0,40.0,37.3274841308594,623.964904785156,621.0,1000.0,400.0,77.2631607055664,77.5226593017578,0.0180000010877848,37.3274841308594,0.0,true,true,616.9999999999999,70.9828571428571,86.55714285714281,64.99999999999999,53964.9,44091.0,53405.7571428571,43796.422857142825
2021-04-25T16:59:00.0,71.0,71.1,65.0,86.2,55.2,73.0,85.0,65.0,75.0,72.0,3.0,0.0,75.0,72.0,85.0,55.0,40.0,38.3274688720703,629.964782714844,625.0,1000.0,400.0,77.2631607055664,77.5226593017578,0.0180000010877848,38.3274688720703,0.0,true,true,616.1999999999998,71.13428571428568,86.60285714285709,64.99999999999999,53875.0,44437.5,53364.68057142852,43832.94685714282
