time,thermostat_room_temp,room_temp,thermostat_outside_temp,supply_discharge_temp,ahu_supply_temp,setpoint,setpoint_max,setpoint_min,clg_sp_current,htg_sp_current,clg_sp_offset,htg_sp_offset,occupied_clg_sp,occupied_htg_sp,unoccupied_clg_sp,unoccupied_htg_sp,htg_valve_position,htg_valve_command,airflow_desired,airflow_current,airflow_max,airflow_min,damper_position,damper_command,damper_integral_factor,htg_signal,clg_signal,htg_clg_mode,occupied_status,airflow_current_smooth,room_temp_smooth,supply_discharge_temp_smooth,thermostat_outside_temp_smooth,sensible_heat_in,sensible_heat_room,sensible_heat_in_smooth,sensible_heat_room_smooth,thermostat_room_temp_ave,room_temp_ave,thermostat_outside_temp_ave,supply_discharge_temp_ave,ahu_supply_temp_ave,htg_valve_position_ave,htg_valve_command_ave,airflow_desired_ave,airflow_current_ave,damper_position_ave,damper_command_ave,damper_integral_factor_ave,htg_signal_ave,clg_signal_ave,airflow_current_smooth_ave,room_temp_smooth_ave,supply_discharge_temp_smooth_ave,thermostat_outside_temp_smooth_ave,sensible_heat_in_ave,sensible_heat_room_ave,sensible_heat_in_smooth_ave,sensible_heat_room_smooth_ave
2021-04-25T10:44:00.0,74.0,74.0,58.0,81.5,55.0,72.0,85.0,65.0,74.0,71.0,3.0,0.0,74.0,71.0,85.0,55.0,57.8947372436523,55.4584884643555,732.750915527344,811.0,1000.0,400.0,83.1578979492188,82.8978652954102,0.0165599994361401,55.4084930419922,0.0,true,true,826.8999999999993,74.01999999999995,81.09999999999995,57.999999999999986,66096.5,60014.0,67061.58999999991,61207.13799999991,74.0,74.05,58.0,81.05,55.05,60.47368431091305,56.95429992675785,741.725769042969,842.5,84.10526657104495,83.82867813110354,0.0161999994888902,56.9293022155762,0.0,834.9499999999994,74.05999999999995,80.90999999999997,57.999999999999986,68270.45,62388.7,67554.2749999999,61836.71899999991
2021-04-25T10:46:00.0,73.5,73.8,58.0,86.3,55.0,74.0,85.0,65.0,76.0,73.0,3.0,0.0,76.0,73.0,85.0,55.0,80.5263137817383,82.2003784179687,893.202270507813,782.0,1000.0,400.0,83.7894744873047,84.1672897338867,0.0143999997526407,82.1920471191406,0.0,true,true,803.1999999999998,73.85999999999996,86.41999999999994,57.99999999999999,67486.59999999999,57711.6,69412.54399999994,59324.351999999955,73.75,73.9,58.0,84.35,55.0,68.3684196472168,67.4628181457519,804.7769165039065,780.5,83.1578941345215,83.17770767211915,0.014039999339729551,82.45032119750975,0.0,806.9999999999998,73.89999999999996,84.64999999999995,57.99999999999999,65838.1,57678.8,68305.82399999995,59637.45199999996
2021-04-25T10:48:00.0,73.5,73.7,58.0,91.3,54.9,74.0,85.0,65.0,76.0,73.0,3.0,0.0,76.0,73.0,85.0,55.0,80.5263137817383,81.2006225585937,887.203735351562,836.0,1000.0,400.0,86.9473648071289,87.2257843017578,0.0158399976789951,81.1922912597656,0.0,true,true,829.7999999999998,73.69142857142853,91.03428571428566,57.99999999999999,76326.8,61613.200000000004,75540.25028571422,61149.147428571385,73.5,73.75,58.0,90.94999999999999,54.9,80.5263137817383,81.45056152343744,888.703369140625,822.0,86.31578826904295,86.5951232910156,0.01547999773174525,81.44223022460935,0.0,821.1999999999998,73.72857142857139,90.62857142857138,57.99999999999999,74765.79999999999,60621.8,74427.67199999993,60545.58342857138
2021-04-25T10:50:00.0,73.5,73.7,58.0,86.6,54.9,74.0,85.0,65.0,76.0,73.0,3.0,0.0,76.0,73.0,85.0,55.0,80.5263137817383,80.1925354003906,881.155212402344,865.0,1000.0,400.0,86.9473648071289,87.4530944824219,0.0172799956053495,80.1925354003906,0.0,true,true,857.7999999999998,73.66571428571424,86.71999999999994,57.99999999999999,74909.0,63750.5,74388.41599999994,63190.44971428567,73.5,73.65,58.0,87.69999999999999,55.05,80.5263137817383,80.4466400146484,882.679840087891,861.5,86.9473648071289,87.4530944824219,0.01691999565809965,80.44247436523435,0.0,852.0999999999999,73.65428571428568,87.87999999999994,57.99999999999999,75549.7,63449.649999999994,74875.93599999993,62760.881999999954
2021-04-25T10:52:00.0,73.5,73.7,58.0,84.5,54.7,74.0,85.0,65.0,76.0,73.0,3.0,0.0,76.0,73.0,85.0,55.0,80.5263137817383,79.2011108398437,875.156677246094,865.0,1000.0,400.0,86.9473648071289,87.4530944824219,0.0180000010877848,79.1927795410156,0.0,true,true,865.5999999999998,73.69142857142853,84.49999999999994,57.99999999999999,73092.5,63750.5,73143.19999999994,63787.300571428525,73.5,73.7,58.0,84.95,54.7,80.5263137817383,79.45104980468744,876.681304931641,865.0,86.9473648071289,87.4530944824219,0.01799999829381705,79.44271850585935,0.0,864.8999999999999,73.69999999999996,84.91142857142852,57.99999999999999,73481.75,63750.5,73439.6065714285,63743.12399999995
2021-04-25T10:54:00.0,73.5,73.8,58.0,84.4,55.0,74.0,85.0,65.0,76.0,73.0,3.0,0.0,76.0,73.0,85.0,55.0,80.5263137817383,78.1930236816406,869.158142089844,865.0,1000.0,400.0,86.9473648071289,87.4530944824219,0.0180000010877848,78.1930236816406,0.0,true,true,863.3999999999999,73.77428571428567,84.32285714285709,58.19999999999999,73006.0,63837.0,72804.3548571428,63696.71828571423,73.5,73.75,58.0,84.25,54.85,80.5263137817383,78.4471282958984,870.6827697753905,866.5,86.9473648071289,87.4530944824219,0.0180000010877848,78.44296264648435,0.0,864.0999999999999,73.74999999999996,84.26285714285709,58.099999999999994,73002.4,63904.3,72811.4928571428,63727.35799999996
2021-04-25T10:56:00.0,73.5,73.8,59.0,84.0,55.5,74.0,85.0,65.0,76.0,73.0,3.0,0.0,76.0,73.0,85.0,55.0,80.5263137817383,77.2015991210937,863.159606933594,858.0,1000.0,400.0,86.9473648071289,87.4530944824219,0.0180000010877848,77.1932678222656,0.0,true,true,865.1999999999998,73.79999999999995,84.31714285714281,58.599999999999994,72072.0,63320.399999999994,72951.19199999995,63851.759999999944,73.5,73.8,58.5,84.2,55.4,80.5263137817383,77.4473724365234,864.6592407226565,859.5,86.9473648071289,87.4530944824219,0.0180000010877848,77.44320678710935,0.0,864.8999999999999,73.80428571428567,84.23857142857139,58.49999999999999,72370.20000000001,63431.09999999999,72857.96399999995,63833.32542857138
2021-04-25T10:58:00.0,73.5,73.8,59.0,89.1,55.1,74.0,85.0,65.0,76.0,73.0,3.0,0.0,76.0,73.0,85.0,55.0,80.5263137817383,76.2018432617187,857.211059570312,871.0,1000.0,400.0,86.9473648071289,87.4530944824219,0.0180000010877848,76.1935119628906,0.0,true,true,866.3999999999999,73.79142857142853,88.85999999999996,58.999999999999986,77606.09999999999,64279.799999999996,76988.30399999995,63932.89371428567,73.5,73.8,59.0,87.5,55.3,80.5263137817383,76.4476165771484,858.6856994628905,871.0,86.9473648071289,87.4530944824219,0.0180000010877848,76.44345092773435,0.0,866.3999999999999,73.79571428571424,87.48714285714281,58.89999999999999,76212.5,64279.799999999996,75798.86057142852,63936.606857142804
2021-04-25T11:00:00.0,73.5,73.9,59.0,88.2,55.1,71.5,85.0,65.0,76.0,70.5,3.0,0.0,73.5,70.5,85.0,55.0,75.2631607055664,45.1519012451172,670.911376953125,861.0,1000.0,400.0,86.9473648071289,87.3878860473633,0.0161654762923717,45.1519012451172,0.0,true,true,837.9999999999998,73.83999999999996,87.29999999999995,58.999999999999986,75940.2,63627.9,73157.39999999994,61877.91999999995,73.5,73.85,59.0,89.15,55.05,77.89473724365234,60.42273330688475,762.536376953125,866.0,86.9473648071289,87.4204902648926,0.01708273869007825,60.42273330688475,0.0,848.3999999999997,73.83714285714282,88.76428571428568,58.999999999999986,77208.65,63953.85,75322.8485714285,62643.402285714226
2021-04-25T11:02:00.0,73.5,73.9,59.0,77.4,55.1,71.5,85.0,65.0,73.5,70.5,3.0,0.0,73.5,70.5,85.0,55.0,40.0,39.1519927978516,634.911926269531,767.0,1000.0,400.0,81.0526351928711,80.6970748901367,0.0158399995416403,39.1519927978516,0.0,true,true,763.9999999999998,73.86571428571423,77.58857142857138,58.999999999999986,59365.8,56681.3,59277.66857142852,56433.405714285655,73.5,73.85,59.0,79.30000000000001,55.0,41.7894744873047,40.651969909668,643.9118041992185,793.5,82.42105484008789,82.15584945678711,0.0157611267641187,40.651969909668,0.0,784.8999999999999,73.8628571428571,79.7628571428571,58.999999999999986,62974.9,58598.65,62651.30914285709,57974.896857142805
